filename,kind,level,seg_iou,beta0,beta1,n_nodes,total_edge_length,mean_width
7263,drop_components,0.3,0.7452471482889734,3,2,109,179.16652224137053,2.833269682499247
7263,drop_components,0.4,0.5219092331768388,2,0,57,94.32590180780447,3.488998208129615
7263,boundary_noise,1,0.7032085561497327,7,303,411,1059.2539674441653,1.4711707839130486
7263,boundary_noise,2,0.43131868131868134,8,477,673,1651.576910659143,1.1363304552316311
7263,boundary_noise,3,0.32895377128953773,18,579,816,2021.3069247615558,1.0421454636197465
7264,baseline,0,0.8366788321167883,4,2,112,188.53910524340102,2.7312847759042467
7264,dilate,1,0.6652748782185108,4,2,103,170.8822509939086,3.7477688974547156
7264,erode,1,0.626232741617357,4,2,112,179.46803743153555,2.0050249844789505
7264,dilate,2,0.5115911485774499,4,1,104,173.88225099390863,4.827698881809528
7264,erode,2,0.25249500998003993,8,1,83,131.07396590559975,1.3539554081767438
7264,dilate,3,0.42055267702936094,4,1,102,161.22539674441623,5.872853798024795
7264,erode,3,0.08124373119358075,1,1,19,31.747686899194942,2.1779683891095614
7264,dilate,4,0.34810578984989277,4,2,111,174.8822509939086,6.8348916801246435
7264,erode,4,0.032160804020100506,1,0,9,14.071067811865476,2.0659777455859714
7264,dilate,5,0.29302045728038506,4,2,104,161.6396103067893,8.067681505129887
7264,erode,5,0.006054490413723511,1,0,5,9.414213562373096,1.4799999952316285
7264,drop_components,0.05,0.6685133887349953,3,2,80,147.0538238691624,2.8389924436807634
7264,drop_components,0.1,0.6685133887349953,3,2,80,147.0538238691624,2.8389924436807634
7264,drop_components,0.2,0.7178308823529411,3,2,101,160.81118318204312,2.808980150978164
7264,drop_components,0.3,0.7884972170686456,3,2,105,173.46803743153555,2.7686675730205716
7264,drop_components,0.4,0.6169014084507042,2,2,73,131.98275605729685,2.9249232272579246
7264,boundary_noise,1,0.6542597187758478,5,185,311,730.3940110268419,1.6528379181190318
7264,boundary_noise,2,0.4219495569188821,14,442,593,1424.6702730475938,1.1371635681059067
7264,boundary_noise,3,0.30118343195266273,15,424,641,1558.0083681642188,1.0782716038074582
7265,baseline,0,0.8966712898751734,5,0,119,233.8944443027285,2.8035310436697567
7265,dilate,1,0.7378378378378379,5,0,110,217.823376490863,3.7159271977164527
7265,erode,1,0.6509433962264151,5,0,115,230.0660171779822,1.9925043209739353
7265,dilate,2,0.5523885989562425,5,0,111,223.06601717798225,4.832628662521775
7265,erode,2,0.25054466230936817,10,0,105,182.68279247339848,1.2456552323840913
7265,dilate,3,0.4556585043017869,5,0,110,206.99494936611677,5.818069856817072
7265,erode,3,0.05664488017429194,4,0,44,60.8700576850888,1.0
7265,dilate,4,0.3754089422028353,4,8,133,259.3086578651016,6.309600549532955
7265,erode,4,0.0007262164124909223,1,0,1,0,1.0
7265,dilate,5,0.3184551341350601,4,3,121,228.40916292848988,7.884708893200583
7265,erode,5,0.0,0,0,0,0.0,0.0
7265,drop_components,0.05,0.6680790960451978,4,0,99,170.78174593052023,2.711659544646138
7265,drop_components,0.1,0.7976273551988835,4,0,108,196.33809511662432,2.9319268045602023
7265,drop_components,0.2,0.6357894736842106,4,0,103,179.09545442950503,2.7113271361415827
7265,drop_components,0.3,0.5338983050847458,3,0,78,141.53910524340088,2.8087460964153976
7265,drop_components,0.4,0.4774330042313117,3,0,78,136.811183182043,2.6934409783436704
7265,boundary_noise,1,0.7123287671232876,7,275,425,1016.0903432965292,1.5444305647120755
7265,boundary_noise,2,0.446676970633694,12,595,761,1892.8468360576373,1.1055689826118178
7265,boundary_noise,3,0.32362169430748544,23,613,877,2137.5323215059643,1.0380843766330994
7266,baseline,0,0.9346764346764347,5,0,131,238.52186130069813,3.0412098779023147
7266,dilate,1,0.7617675312199808,4,0,130,244.93607486307124,3.908074481670673
7266,erode,1,0.6954602774274905,5,1,132,243.35028842544432,2.2584567855704916
7266,dilate,2,0.5781990521327014,4,0,133,243.10764773832506,5.109122376692922
7266,erode,2,0.33984867591424966,7,0,115,204.77420862609165,1.5997843379559724
7266,dilate,3,0.4828006088280061,4,0,135,243.5218613006981,6.00899311348244
7266,erode,3,0.1424968474148802,3,0,68,135.7106781186547,1.0470588207244873
7266,dilate,4,0.39909411172622045,4,0,127,239.10764773832497,7.13417694887777
7266,erode,4,0.0,0,0,0,0.0,0.0
7266,dilate,5,0.342474627510257,4,0,125,234.27922061357887,8.202903717041016
7266,erode,5,0.0,0,0,0,0.0,0.0
7266,drop_components,0.05,0.7513880320789637,4,0,115,198.30865786510157,3.0142503924991773
7266,drop_components,0.1,0.839877300613497,4,0,111,198.72287142747464,3.358824283153087
7266,drop_components,0.2,0.7623152709359606,4,0,113,197.89444430272846,3.0906636693836314
7266,drop_components,0.3,0.5756067205973865,3,0,98,157.68124086713195,2.8560040362027226
