stem,setting,param,value,junction_def,L,payload_bytes,fg_psnr,n_points,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles
7967,spur_min_length=0,graph.spur_min_length,0,degree,0,2433,28.65398167794362,306,6,276.4227890191109,5.914368634497408,8,1,0,3,13,0
7967,spur_min_length=0,graph.spur_min_length,0,degree,2,2433,28.65398167794362,306,6,275.4227890191109,5.914057725709476,6,0,0,3,13,0
7967,spur_min_length=0,graph.spur_min_length,0,degree,5,2433,28.65398167794362,306,6,275.4227890191109,5.914057725709476,6,0,0,3,13,0
7967,spur_min_length=0,graph.spur_min_length,0,degree,10,2433,28.65398167794362,306,6,275.4227890191109,5.914057725709476,6,0,0,3,13,0
7970,spur_min_length=0,graph.spur_min_length,0,t10,0,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,spur_min_length=0,graph.spur_min_length,0,degree,0,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,spur_min_length=0,graph.spur_min_length,0,degree,2,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,spur_min_length=0,graph.spur_min_length,0,degree,5,1841,28.666062628858914,242,5,170.40657882189043,5.573143914909643,7,1,0,4,11,0
7970,spur_min_length=0,graph.spur_min_length,0,degree,10,1841,28.666062628858914,242,5,165.30755930829767,5.436594650882068,5,0,0,4,11,0
7981,spur_min_length=0,graph.spur_min_length,0,t10,0,2554,27.966215656353604,311,4,297.7860129455109,5.872926927305111,14,5,1,14,12,0
7981,spur_min_length=0,graph.spur_min_length,0,degree,0,2554,27.966215656353604,311,4,297.7860129455109,5.872926927305111,14,5,1,14,12,0
7981,spur_min_length=0,graph.spur_min_length,0,degree,2,2554,27.966215656353604,311,4,296.78601294551095,5.853124534953911,12,4,1,14,12,0
7981,spur_min_length=0,graph.spur_min_length,0,degree,5,2554,27.966215656353604,311,4,293.6237352853425,5.843465338825534,10,3,1,14,12,0
7981,spur_min_length=0,graph.spur_min_length,0,degree,10,2554,27.966215656353604,311,4,293.6237352853425,5.843465338825534,10,3,1,14,12,0
7984,spur_min_length=0,graph.spur_min_length,0,t10,0,1782,28.52371017154713,244,4,166.97654449726772,4.879310433025788,6,1,0,3,9,0
7984,spur_min_length=0,graph.spur_min_length,0,degree,0,1782,28.52371017154713,244,4,166.97654449726772,4.879310433025788,6,1,0,3,9,0
7984,spur_min_length=0,graph.spur_min_length,0,degree,2,1782,28.52371017154713,244,4,166.97654449726772,4.879310433025788,6,1,0,3,9,0
7984,spur_min_length=0,graph.spur_min_length,0,degree,5,1782,28.52371017154713,244,4,164.14811737252154,4.872923101615152,4,0,0,3,9,0
7984,spur_min_length=0,graph.spur_min_length,0,degree,10,1782,28.52371017154713,244,4,164.14811737252154,4.872923101615152,4,0,0,3,9,0
7250,spur_min_length=2,graph.spur_min_length,2,t10,0,2344,28.521635849596937,302,4,268.2834413082372,5.807579118979816,14,5,1,16,12,0
7250,spur_min_length=2,graph.spur_min_length,2,degree,0,2344,28.521635849596937,302,4,268.2834413082372,5.807579118979816,14,5,1,16,12,0
7250,spur_min_length=2,graph.spur_min_length,2,degree,2,2344,28.521635849596937,302,4,268.2834413082372,5.807579118979816,14,5,1,16,12,0
7250,spur_min_length=2,graph.spur_min_length,2,degree,5,2344,28.521635849596937,302,4,266.0473733307374,5.7975570912695975,12,4,1,16,12,0
7250,spur_min_length=2,graph.spur_min_length,2,degree,10,2344,28.521635849596937,302,4,258.0473733307374,5.768029399623314,12,4,1,16,12,0
7252,spur_min_length=2,graph.spur_min_length,2,t10,0,1903,27.662604636574333,241,4,169.77814365703063,6.1667636781574915,6,1,0,3,9,0
7252,spur_min_length=2,graph.spur_min_length,2,degree,0,1903,27.662604636574333,241,4,169.77814365703063,6.1667636781574915,6,1,0,3,9,0
7252,spur_min_length=2,graph.spur_min_length,2,degree,2,1903,27.662604636574333,241,4,169.77814365703063,6.1667636781574915,6,1,0,3,9,0
7252,spur_min_length=2,graph.spur_min_length,2,degree,5,1903,27.662604636574333,241,4,165.30600770203102,6.198328930192864,4,0,0,3,9,0
7252,spur_min_length=2,graph.spur_min_length,2,degree,10,1903,27.662604636574333,241,4,165.30600770203102,6.198328930192864,4,0,0,3,9,0
7254,spur_min_length=2,graph.spur_min_length,2,t10,0,2351,27.705872990171493,296,4,254.96600797592177,5.228446799738652,8,2,0,2,10,0
7254,spur_min_length=2,graph.spur_min_length,2,degree,0,2351,27.705872990171493,296,4,254.96600797592177,5.228446799738652,8,2,0,2,10,0
7254,spur_min_length=2,graph.spur_min_length,2,degree,2,2351,27.705872990171493,296,4,254.96600797592177,5.228446799738652,8,2,0,2,10,0
7254,spur_min_length=2,graph.spur_min_length,2,degree,5,2351,27.705872990171493,296,4,251.8037303157534,5.206198745263997,6,1,0,2,10,0
7254,spur_min_length=2,graph.spur_min_length,2,degree,10,2351,27.705872990171493,296,4,251.8037303157534,5.206198745263997,6,1,0,2,10,0
7258,spur_min_length=2,graph.spur_min_length,2,t10,0,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,spur_min_length=2,graph.spur_min_length,2,degree,0,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,spur_min_length=2,graph.spur_min_length,2,degree,2,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,spur_min_length=2,graph.spur_min_length,2,degree,5,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,spur_min_length=2,graph.spur_min_length,2,degree,10,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7283,spur_min_length=2,graph.spur_min_length,2,t10,0,2538,28.63053299012218,309,5,285.37058888128655,6.243192443590265,10,3,0,9,12,0
7283,spur_min_length=2,graph.spur_min_length,2,degree,0,2538,28.63053299012218,309,5,285.3705888812866,6.243192443590265,9,2,0,9,12,0
7283,spur_min_length=2,graph.spur_min_length,2,degree,2,2538,28.63053299012218,309,5,285.3705888812866,6.243192443590265,9,2,0,9,12,0
7283,spur_min_length=2,graph.spur_min_length,2,degree,5,2538,28.63053299012218,309,5,285.3705888812866,6.243192443590265,9,2,0,9,12,0
7283,spur_min_length=2,graph.spur_min_length,2,degree,10,2538,28.63053299012218,309,5,279.9854240741521,6.194977177114603,7,1,0,9,12,0
7285,spur_min_length=2,graph.spur_min_length,2,t10,0,1811,27.806526059284767,230,4,150.99347361071253,6.801986655289547,6,1,0,4,9,0
7285,spur_min_length=2,graph.spur_min_length,2,degree,0,1811,27.806526059284767,230,4,150.99347361071253,6.801986655289547,6,1,0,4,9,0
7285,spur_min_length=2,graph.spur_min_length,2,degree,2,1811,27.806526059284767,230,4,150.99347361071253,6.801986655289547,6,1,0,4,9,0
7285,spur_min_length=2,graph.spur_min_length,2,degree,5,1811,27.806526059284767,230,4,144.83119595054416,6.862562025272157,4,0,0,4,9,0
7285,spur_min_length=2,graph.spur_min_length,2,degree,10,1811,27.806526059284767,230,4,144.83119595054416,6.862562025272157,4,0,0,4,9,0
7287,spur_min_length=2,graph.spur_min_length,2,t10,0,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,spur_min_length=2,graph.spur_min_length,2,degree,0,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,spur_min_length=2,graph.spur_min_length,2,degree,2,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,spur_min_length=2,graph.spur_min_length,2,degree,5,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,spur_min_length=2,graph.spur_min_length,2,degree,10,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7291,spur_min_length=2,graph.spur_min_length,2,t10,0,2155,27.51394708565375,277,5,231.59997592505889,5.046429907093781,7,1,0,3,11,0
7291,spur_min_length=2,graph.spur_min_length,2,degree,0,2155,27.51394708565375,277,5,231.59997592505889,5.046429907093781,7,1,0,3,11,0
7291,spur_min_length=2,graph.spur_min_length,2,degree,2,2155,27.51394708565375,277,5,231.59997592505889,5.046429907093781,7,1,0,3,11,0
7291,spur_min_length=2,graph.spur_min_length,2,degree,5,2155,27.51394708565375,277,5,228.4376982648905,5.009004213469505,5,0,0,3,11,0
7291,spur_min_length=2,graph.spur_min_length,2,degree,10,2155,27.51394708565375,277,5,228.4376982648905,5.009004213469505,5,0,0,3,11,0
7294,spur_min_length=2,graph.spur_min_length,2,t10,0,2352,27.28024764770869,266,5,217.06786342389128,6.531846892501156,7,1,0,3,11,0
7294,spur_min_length=2,graph.spur_min_length,2,degree,0,2352,27.28024764770869,266,5,217.06786342389128,6.531846892501156,7,1,0,3,11,0
7294,spur_min_length=2,graph.spur_min_length,2,degree,2,2352,27.28024764770869,266,5,217.06786342389128,6.531846892501156,7,1,0,3,11,0
7294,spur_min_length=2,graph.spur_min_length,2,degree,5,2352,27.28024764770869,266,5,212.2394362991451,6.555321311823094,5,0,0,3,11,0
7294,spur_min_length=2,graph.spur_min_length,2,degree,10,2352,27.28024764770869,266,5,212.2394362991451,6.555321311823094,5,0,0,3,11,0
7298,spur_min_length=2,graph.spur_min_length,2,t10,0,2335,29.298666082169817,311,5,287.12313175633403,5.8091149871130625,8,2,0,5,11,0
7298,spur_min_length=2,graph.spur_min_length,2,degree,0,2335,29.298666082169817,311,5,287.12313175633403,5.8091149871130625,7,1,0,5,11,0
7298,spur_min_length=2,graph.spur_min_length,2,degree,2,2335,29.298666082169817,311,5,287.12313175633403,5.8091149871130625,7,1,0,5,11,0
7298,spur_min_length=2,graph.spur_min_length,2,degree,5,2335,29.298666082169817,311,5,284.8870637788342,5.813503459870796,5,0,0,5,11,0
7298,spur_min_length=2,graph.spur_min_length,2,degree,10,2335,29.298666082169817,311,5,284.8870637788342,5.813503459870796,5,0,0,5,11,0
7300,spur_min_length=2,graph.spur_min_length,2,t10,0,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,spur_min_length=2,graph.spur_min_length,2,degree,0,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,spur_min_length=2,graph.spur_min_length,2,degree,2,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,spur_min_length=2,graph.spur_min_length,2,degree,5,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,spur_min_length=2,graph.spur_min_length,2,degree,10,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7306,spur_min_length=2,graph.spur_min_length,2,t10,0,2208,28.506645217214846,270,5,213.87049010553787,7.293513759286375,9,3,1,10,10,0
7306,spur_min_length=2,graph.spur_min_length,2,degree,0,2208,28.506645217214846,270,5,213.87049010553784,7.293513759286376,8,2,1,10,10,0
7306,spur_min_length=2,graph.spur_min_length,2,degree,2,2208,28.506645217214846,270,5,213.87049010553784,7.293513759286376,8,2,1,10,10,0
7306,spur_min_length=2,graph.spur_min_length,2,degree,5,2208,28.506645217214846,270,5,213.87049010553784,7.293513759286376,8,2,1,10,10,0
7306,spur_min_length=2,graph.spur_min_length,2,degree,10,2208,28.506645217214846,270,5,198.41422209739147,7.437772815157731,5,0,1,10,10,0
7262,spur_min_length=2,graph.spur_min_length,2,t10,0,2217,28.73841469479656,277,4,213.12035664461146,6.533406456836001,8,2,0,8,10,0
7262,spur_min_length=2,graph.spur_min_length,2,degree,0,2217,28.73841469479656,277,4,213.1203566446115,6.533406456835999,7,1,0,8,10,0
7262,spur_min_length=2,graph.spur_min_length,2,degree,2,2217,28.73841469479656,277,4,213.1203566446115,6.533406456835999,7,1,0,8,10,0
7262,spur_min_length=2,graph.spur_min_length,2,degree,5,2217,28.73841469479656,277,4,213.1203566446115,6.533406456835999,7,1,0,8,10,0
7262,spur_min_length=2,graph.spur_min_length,2,degree,10,2217,28.73841469479656,277,4,208.0213371310187,6.540353316584212,6,1,0,8,10,0
7266,spur_min_length=2,graph.spur_min_length,2,t10,0,2429,26.326122199293486,279,5,232.42105488957162,6.262384688414535,5,0,0,0,10,0
7266,spur_min_length=2,graph.spur_min_length,2,degree,0,2429,26.326122199293486,279,5,232.42105488957162,6.262384688414535,5,0,0,0,10,0
7266,spur_min_length=2,graph.spur_min_length,2,degree,2,2429,26.326122199293486,279,5,232.42105488957162,6.262384688414535,5,0,0,0,10,0
7266,spur_min_length=2,graph.spur_min_length,2,degree,5,2429,26.326122199293486,279,5,232.42105488957162,6.262384688414535,5,0,0,0,10,0
7266,spur_min_length=2,graph.spur_min_length,2,degree,10,2429,26.326122199293486,279,5,232.42105488957162,6.262384688414535,5,0,0,0,10,0
7269,spur_min_length=2,graph.spur_min_length,2,t10,0,2295,28.200389423869467,301,4,258.938458213337,4.800180888511016,10,3,1,15,10,0
7269,spur_min_length=2,graph.spur_min_length,2,degree,0,2295,28.200389423869467,301,4,258.938458213337,4.800180888511016,10,3,1,15,10,0
7269,spur_min_length=2,graph.spur_min_length,2,degree,2,2295,28.200389423869467,301,4,258.938458213337,4.800180888511016,10,3,1,15,10,0
7269,spur_min_length=2,graph.spur_min_length,2,degree,5,2295,28.200389423869467,301,4,252.46632225833747,4.776532952478662,5,1,1,15,10,0
7269,spur_min_length=2,graph.spur_min_length,2,degree,10,2295,28.200389423869467,301,4,252.46632225833747,4.776532952478662,5,1,1,15,10,0
7273,spur_min_length=2,graph.spur_min_length,2,t10,0,1891,28.629101860653098,226,5,148.45899014711404,8.895835638476791,6,1,0,3,10,0
7273,spur_min_length=2,graph.spur_min_length,2,degree,0,1891,28.629101860653098,226,5,148.45899014711404,8.895835638476791,5,0,0,3,10,0
7273,spur_min_length=2,graph.spur_min_length,2,degree,2,1891,28.629101860653098,226,5,148.45899014711404,8.895835638476791,5,0,0,3,10,0
7273,spur_min_length=2,graph.spur_min_length,2,degree,5,1891,28.629101860653098,226,5,148.45899014711404,8.895835638476791,5,0,0,3,10,0
7273,spur_min_length=2,graph.spur_min_length,2,degree,10,1891,28.629101860653098,226,5,148.45899014711404,8.895835638476791,5,0,0,3,10,0
7308,spur_min_length=2,graph.spur_min_length,2,t10,0,2646,28.310007459537072,312,4,294.095634607362,6.601717344972608,15,5,0,20,14,0
7308,spur_min_length=2,graph.spur_min_length,2,degree,0,2646,28.310007459537072,312,4,294.095634607362,6.601717344972608,15,5,0,20,14,0
7308,spur_min_length=2,graph.spur_min_length,2,degree,2,2646,28.310007459537072,312,4,294.095634607362,6.601717344972608,15,5,0,20,14,0
7308,spur_min_length=2,graph.spur_min_length,2,degree,5,2646,28.310007459537072,312,4,286.69728896969383,6.613216525026663,11,3,0,20,14,0
7308,spur_min_length=2,graph.spur_min_length,2,degree,10,2646,28.310007459537072,312,4,276.69728896969383,6.676036675216752,9,2,0,20,14,0
7315,spur_min_length=2,graph.spur_min_length,2,t10,0,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,3,1,14,8,0
7315,spur_min_length=2,graph.spur_min_length,2,degree,0,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7315,spur_min_length=2,graph.spur_min_length,2,degree,2,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7315,spur_min_length=2,graph.spur_min_length,2,degree,5,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7315,spur_min_length=2,graph.spur_min_length,2,degree,10,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7327,spur_min_length=2,graph.spur_min_length,2,t10,0,1803,27.48309038096543,239,4,164.8457065605151,5.308573873628311,6,1,0,3,9,0
7327,spur_min_length=2,graph.spur_min_length,2,degree,0,1803,27.48309038096543,239,4,164.8457065605151,5.308573873628311,6,1,0,3,9,0
7327,spur_min_length=2,graph.spur_min_length,2,degree,2,1803,27.48309038096543,239,4,164.8457065605151,5.308573873628311,6,1,0,3,9,0
7327,spur_min_length=2,graph.spur_min_length,2,degree,5,1803,27.48309038096543,239,4,161.8457065605151,5.258685133601118,4,0,0,3,9,0
7327,spur_min_length=2,graph.spur_min_length,2,degree,10,1803,27.48309038096543,239,4,161.8457065605151,5.258685133601118,4,0,0,3,9,0
7329,spur_min_length=2,graph.spur_min_length,2,t10,0,2216,28.312162534060633,297,4,251.7407007356238,5.611935940630123,11,3,0,15,12,0
7329,spur_min_length=2,graph.spur_min_length,2,degree,0,2216,28.312162534060633,297,4,251.7407007356238,5.611935940630123,11,3,0,15,12,0
7329,spur_min_length=2,graph.spur_min_length,2,degree,2,2216,28.312162534060633,297,4,251.7407007356238,5.611935940630123,11,3,0,15,12,0
7329,spur_min_length=2,graph.spur_min_length,2,degree,5,2216,28.312162534060633,297,4,247.26856478062422,5.586831208076439,9,2,0,15,12,0
7329,spur_min_length=2,graph.spur_min_length,2,degree,10,2216,28.312162534060633,297,4,240.05746222969626,5.551890701063272,9,2,0,15,12,0
7339,spur_min_length=2,graph.spur_min_length,2,t10,0,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,8,2,0,8,11,0
7339,spur_min_length=2,graph.spur_min_length,2,degree,0,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7339,spur_min_length=2,graph.spur_min_length,2,degree,2,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7339,spur_min_length=2,graph.spur_min_length,2,degree,5,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7339,spur_min_length=2,graph.spur_min_length,2,degree,10,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7355,spur_min_length=2,graph.spur_min_length,2,t10,0,2339,27.285577782611373,291,4,243.85979781904098,5.31299108781032,11,3,0,13,12,0
7355,spur_min_length=2,graph.spur_min_length,2,degree,0,2339,27.285577782611373,291,4,243.85979781904098,5.31299108781032,11,3,0,13,12,0
7355,spur_min_length=2,graph.spur_min_length,2,degree,2,2339,27.285577782611373,291,4,243.85979781904098,5.31299108781032,11,3,0,13,12,0
7355,spur_min_length=2,graph.spur_min_length,2,degree,5,2339,27.285577782611373,291,4,239.73669219342335,5.301175581870106,9,2,0,13,12,0
7355,spur_min_length=2,graph.spur_min_length,2,degree,10,2339,27.285577782611373,291,4,232.33177384613566,5.335926157870383,8,2,0,13,12,0
7356,spur_min_length=2,graph.spur_min_length,2,t10,0,2774,27.93904930632217,346,5,360.750046655298,5.4439530672317575,14,5,2,15,12,0
7356,spur_min_length=2,graph.spur_min_length,2,degree,0,2774,27.93904930632217,346,5,360.750046655298,5.4439530672317575,14,5,2,15,12,0
7356,spur_min_length=2,graph.spur_min_length,2,degree,2,2774,27.93904930632217,346,5,360.750046655298,5.4439530672317575,14,5,2,15,12,0
7356,spur_min_length=2,graph.spur_min_length,2,degree,5,2774,27.93904930632217,346,5,357.9216195305517,5.431656617082164,12,4,2,15,12,0
7356,spur_min_length=2,graph.spur_min_length,2,degree,10,2774,27.93904930632217,346,5,350.85055171868623,5.405086627625768,11,4,2,15,12,0
7359,spur_min_length=2,graph.spur_min_length,2,t10,0,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,spur_min_length=2,graph.spur_min_length,2,degree,0,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,spur_min_length=2,graph.spur_min_length,2,degree,2,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,spur_min_length=2,graph.spur_min_length,2,degree,5,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,spur_min_length=2,graph.spur_min_length,2,degree,10,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7393,spur_min_length=2,graph.spur_min_length,2,t10,0,2437,27.41598004167298,306,5,263.8933775084496,4.8990302251599935,7,1,0,4,11,0
7393,spur_min_length=2,graph.spur_min_length,2,degree,0,2437,27.41598004167298,306,5,263.8933775084496,4.8990302251599935,7,1,0,4,11,0
